game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
288,INPROC_720135,4,60,team2,44,0,60,60,4,?:Positions.NORTH:33 | ?:Positions.WEST:35 | ?:Positions.SOUTH:37 | ?:Positions.EAST:30,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""33"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [2, 3, 5, 24, 28, 33, 36], ""legal_moves"": [2, 3, 5, 24, 28, 33, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""35"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""33"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [10, 11, 22, 23, 29, 32, 35], ""legal_moves"": [32, 35]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""37"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""33"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""35"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [0, 1, 18, 21, 26, 37, 38], ""legal_moves"": [37, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""33"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""35"", ""position"": ""Positions.WEST""}, {""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""37"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [7, 20, 25, 27, 30, 34, 39], ""legal_moves"": [30, 34, 39]}]"
288,INPROC_720135,5,60,team2,50,0,60,60,4,?:Positions.SOUTH:21 | ?:Positions.EAST:20 | ?:Positions.NORTH:28 | ?:Positions.WEST:22,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""21"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 1, 18, 21, 26, 38], ""legal_moves"": [0, 1, 18, 21, 26, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""20"", ""cards_in_trick"": [{""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [7, 20, 25, 27, 34, 39], ""legal_moves"": [20, 25, 27]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""28"", ""cards_in_trick"": [{""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""20"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [2, 3, 5, 24, 28, 36], ""legal_moves"": [24, 28]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""22"", ""cards_in_trick"": [{""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""20"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""28"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [10, 11, 22, 23, 29, 32], ""legal_moves"": [22, 23, 29]}]"
288,INPROC_720135,6,60,team2,60,0,60,60,4,?:Positions.NORTH:3 | ?:Positions.WEST:32 | ?:Positions.SOUTH:0 | ?:Positions.EAST:7,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""3"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [2, 3, 5, 24, 36], ""legal_moves"": [2, 3, 5, 24, 36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""32"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""3"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [10, 11, 23, 29, 32], ""legal_moves"": [10, 11, 23, 29, 32]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""3"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""32"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [0, 1, 18, 26, 38], ""legal_moves"": [0, 1]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""7"", ""cards_in_trick"": [{""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""3"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""32"", ""position"": ""Positions.WEST""}, {""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""0"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [7, 25, 27, 34, 39], ""legal_moves"": [7]}]"
288,INPROC_720135,7,56,team2,60,4,60,60,4,?:Positions.WEST:11 | ?:Positions.SOUTH:18 | ?:Positions.EAST:34 | ?:Positions.NORTH:2,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""11"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [10, 11, 23, 29], ""legal_moves"": [10, 11, 23, 29]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""18"", ""cards_in_trick"": [{""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""11"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [1, 18, 26, 38], ""legal_moves"": [18]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""11"", ""position"": ""Positions.WEST""}, {""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""18"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [25, 27, 34, 39], ""legal_moves"": [25, 27, 34, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""2"", ""cards_in_trick"": [{""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""11"", ""position"": ""Positions.WEST""}, {""player_id"": ""92c08cc5"", ""player_name"": ""Ava"", ""card"": ""18"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""34"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [2, 5, 24, 36], ""legal_moves"": [2, 5, 24, 36]}]"
288,INPROC_720135,8,46,team2,60,14,60,60,4,?:Positions.EAST:39 | ?:Positions.NORTH:36 | ?:Positions.WEST:10 | ?:Positions.SOUTH:38,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""39"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [25, 27, 39], ""legal_moves"": [25, 27, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [5, 24, 36], ""legal_moves"": [36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""10"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""36"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [10, 23, 29], ""legal_moves"": [10, 23, 29]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""38"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""36"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""10"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [1, 26, 38], ""legal_moves"": [38]}]"
288,INPROC_720135,9,22,team2,60,38,60,60,4,?:Positions.EAST:27 | ?:Positions.NORTH:24 | ?:Positions.WEST:23 | ?:Positions.SOUTH:26,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""27"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [25, 27], ""legal_moves"": [25, 27]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""24"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""27"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [5, 24], ""legal_moves"": [24]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""23"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""27"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""24"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [23, 29], ""legal_moves"": [23, 29]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""26"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""27"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""24"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""23"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [1, 26], ""legal_moves"": [26]}]"
288,INPROC_720135,10,15,team2,60,45,60,60,4,?:Positions.EAST:25 | ?:Positions.NORTH:5 | ?:Positions.WEST:29 | ?:Positions.SOUTH:1,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""25"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [25], ""legal_moves"": [25]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""5"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""25"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [5], ""legal_moves"": [5]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""29"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""25"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""5"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [29], ""legal_moves"": [29]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""1"", ""cards_in_trick"": [{""player_id"": ""53755fd3"", ""player_name"": ""Alyssa"", ""card"": ""25"", ""position"": ""Positions.EAST""}, {""player_id"": ""2a9734f4"", ""player_name"": ""Rita"", ""card"": ""5"", ""position"": ""Positions.NORTH""}, {""player_id"": ""e7bdc8d7"", ""player_name"": ""Serana"", ""card"": ""29"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [1], ""legal_moves"": [1]}]"
289,INPROC_70C596,1,74,team2,0,0,46,74,4,?:Positions.SOUTH:16 | ?:Positions.EAST:11 | ?:Positions.NORTH:12 | ?:Positions.WEST:17,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""16"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 16, 18, 21, 26, 27, 34, 35], ""legal_moves"": [4, 5, 6, 16, 18, 21, 26, 27, 34, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""11"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""16"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [3, 7, 9, 11, 13, 14, 19, 29, 33, 39], ""legal_moves"": [11, 13, 14, 19]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""12"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""16"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""11"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [0, 10, 12, 15, 20, 25, 28, 30, 31, 37], ""legal_moves"": [10, 12, 15]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""17"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""16"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""11"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""12"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 17, 22, 23, 24, 32, 36, 38], ""legal_moves"": [17]}]"
289,INPROC_70C596,2,67,team2,0,7,46,74,4,?:Positions.WEST:36 | ?:Positions.SOUTH:34 | ?:Positions.EAST:33 | ?:Positions.NORTH:30,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""36"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 22, 23, 24, 32, 36, 38], ""legal_moves"": [1, 2, 8, 22, 23, 24, 32, 36, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""36"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 18, 21, 26, 27, 34, 35], ""legal_moves"": [34, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""33"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""36"", ""position"": ""Positions.WEST""}, {""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""34"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [3, 7, 9, 13, 14, 19, 29, 33, 39], ""legal_moves"": [33, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""36"", ""position"": ""Positions.WEST""}, {""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""34"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""33"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [0, 10, 15, 20, 25, 28, 30, 31, 37], ""legal_moves"": [30, 31, 37]}]"
289,INPROC_70C596,3,64,team2,0,10,46,74,4,?:Positions.WEST:23 | ?:Positions.SOUTH:21 | ?:Positions.EAST:29 | ?:Positions.NORTH:28,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""23"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 22, 23, 24, 32, 38], ""legal_moves"": [1, 2, 8, 22, 23, 24, 32, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""21"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""23"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 18, 21, 26, 27, 35], ""legal_moves"": [21, 26, 27]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""29"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""23"", ""position"": ""Positions.WEST""}, {""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [3, 7, 9, 13, 14, 19, 29, 39], ""legal_moves"": [29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""28"", ""cards_in_trick"": [{""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""23"", ""position"": ""Positions.WEST""}, {""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""21"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""29"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [0, 10, 15, 20, 25, 28, 31, 37], ""legal_moves"": [20, 25, 28]}]"
289,INPROC_70C596,4,46,team1,0,31,46,74,4,?:Positions.EAST:7 | ?:Positions.NORTH:0 | ?:Positions.WEST:1 | ?:Positions.SOUTH:4,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""7"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [3, 7, 9, 13, 14, 19, 39], ""legal_moves"": [3, 7, 9, 13, 14, 19, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""7"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [0, 10, 15, 20, 25, 31, 37], ""legal_moves"": [0]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""1"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""7"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""0"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [1, 2, 8, 22, 24, 32, 38], ""legal_moves"": [1, 2, 8]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""4"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""7"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""0"", ""position"": ""Positions.NORTH""}, {""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""1"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 18, 26, 27, 35], ""legal_moves"": [4, 5, 6]}]"
289,INPROC_70C596,5,46,team1,0,35,46,74,4,?:Positions.EAST:14 | ?:Positions.NORTH:15 | ?:Positions.WEST:24 | ?:Positions.SOUTH:18,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""14"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [3, 9, 13, 14, 19, 39], ""legal_moves"": [3, 9, 13, 14, 19, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""15"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""14"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [10, 15, 20, 25, 31, 37], ""legal_moves"": [10, 15]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""24"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""14"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""15"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [2, 8, 22, 24, 32, 38], ""legal_moves"": [2, 8, 22, 24, 32, 38]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""18"", ""cards_in_trick"": [{""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""14"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""15"", ""position"": ""Positions.NORTH""}, {""player_id"": ""37ac6a68"", ""player_name"": ""Serana"", ""card"": ""24"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [5, 6, 18, 26, 27, 35], ""legal_moves"": [18]}]"
289,INPROC_70C596,6,39,team2,12,35,46,74,4,?:Positions.SOUTH:26 | ?:Positions.EAST:3 | ?:Positions.NORTH:25 | ?:Positions.WEST:22,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""26"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [5, 6, 26, 27, 35], ""legal_moves"": [5, 6, 26, 27, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""3"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [3, 9, 13, 19, 39], ""legal_moves"": [3, 9, 13, 19, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""25"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""3"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [10, 20, 25, 31, 37], ""legal_moves"": [20, 25]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""22"", ""cards_in_trick"": [{""player_id"": ""6fc5cb46"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""7cb9d350"", ""player_name"": ""Alyssa"", ""card"": ""3"", ""position"": ""Positions.EAST""}, {""player_id"": ""ca461817"", ""player_name"": ""Rita"", ""card"": ""25"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [2, 8, 22, 32, 38], ""legal_moves"": [22]}]"
